city_id,display_name,country,cohort,field,label,pillar,required_for_ranking,value,provider_id,source_url,source_title,source_date,notes
mu-port-louis,Port Louis,Mauritius,Africa,innovation_research_intensity_raw,Innovation and research raw,creative,yes,0.23,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2023-12-31,auto_ingest=world_bank_creative_extended; indicator=GB.XPD.RSDV.GD.ZS; year=2023; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,investment_signal_raw,Investment signal raw,creative,yes,4.56,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&mrv=10,"World Bank WDI: Foreign direct investment, net inflows (% of GDP)",2024-12-31,auto_ingest=world_bank_creative_extended; indicator=BX.KLT.DINV.WD.GD.ZS; year=2024; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,1.44,world_bank,https://api.worldbank.org/v2/country/MUS/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2023-12-31,auto_ingest=world_bank_business_friction; indicator=RQ.EST; raw_rq=1.06447863578796; friction=1.44; year=2023; country_proxy=Mauritius
mu-port-louis,Port Louis,Mauritius,Africa,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
bw-gaborone,Gaborone,Botswana,Africa,gross_income,Gross income,pressure,yes,1714.17,world_bank_col_estimate,https://api.worldbank.org/v2/country/BWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=20570.0; year=2024; country_proxy=Botswana; cohort=Africa
bw-gaborone,Gaborone,Botswana,Africa,di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
bw-gaborone,Gaborone,Botswana,Africa,rent,Rent,pressure,yes,291.41,world_bank_col_estimate,https://api.worldbank.org/v2/country/BWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=20570.0; year=2024; country_proxy=Botswana; cohort=Africa; city_cost_mult=0.85
bw-gaborone,Gaborone,Botswana,Africa,utilities,Utilities,pressure,yes,87.42,world_bank_col_estimate,https://api.worldbank.org/v2/country/BWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=20570.0; year=2024; country_proxy=Botswana; cohort=Africa; city_cost_mult=0.85
bw-gaborone,Gaborone,Botswana,Africa,transit_cost,Transit cost,pressure,yes,58.28,world_bank_col_estimate,https://api.worldbank.org/v2/country/BWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=20570.0; year=2024; country_proxy=Botswana; cohort=Africa; city_cost_mult=0.85
bw-gaborone,Gaborone,Botswana,Africa,internet_cost,Internet cost,pressure,yes,21.86,world_bank_col_estimate,https://api.worldbank.org/v2/country/BWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=20570.0; year=2024; country_proxy=Botswana; cohort=Africa; city_cost_mult=0.85
bw-gaborone,Gaborone,Botswana,Africa,food_cost,Food cost,pressure,yes,364.26,world_bank_col_estimate,https://api.worldbank.org/v2/country/BWA/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=20570.0; year=2024; country_proxy=Botswana; cohort=Africa; city_cost_mult=0.85
bw-gaborone,Gaborone,Botswana,Africa,housing_burden_raw,Housing burden raw,pressure,yes,17.0001,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
bw-gaborone,Gaborone,Botswana,Africa,household_debt_burden_raw,Household debt burden raw,pressure,yes,32.8462,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=country_context.household_debt_proxy; country=Botswana
bw-gaborone,Gaborone,Botswana,Africa,working_time_pressure_raw,Working time pressure raw,pressure,yes,42.92,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=BWA,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2024-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2024; hours=42.92; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,8.35,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,personal_safety_raw,Personal safety raw,viability,yes,11.37,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2021-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2021; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
bw-gaborone,Gaborone,Botswana,Africa,clean_air_raw,Clean air raw,viability,yes,,,,,,
bw-gaborone,Gaborone,Botswana,Africa,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,63.29,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,3.41,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,,,,,,
bw-gaborone,Gaborone,Botswana,Africa,healthcare_quality_raw,Healthcare quality raw,capability,yes,60.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,education_quality_raw,Education quality raw,capability,yes,21.41,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2024-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2024; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,equal_opportunity_raw,Equal opportunity raw,capability,yes,54.9,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/SI.POV.GINI?format=json&mrv=10,World Bank WDI: Gini index,2015-12-31,auto_ingest=world_bank_capability; indicator=SI.POV.GINI; year=2015; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,47.75,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,8.7,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,cultural_public_life_raw,Cultural public life raw,community,yes,725.86,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population,2018-12-31,auto_ingest=cultural_life_proxy; indicator=ST.INT.ARVL; norm=per_1000_pop; year=2018; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
bw-gaborone,Gaborone,Botswana,Africa,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,8.68,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2022-12-31,auto_ingest=world_bank_creative_extended; indicator=IC.BUS.NDNS.ZS; year=2022; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,innovation_research_intensity_raw,Innovation and research raw,creative,yes,1.98,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/IP.PAT.RESD?format=json&mrv=10,World Bank WDI: Patent applications (residents + non-residents) per million population,2021-12-31,auto_ingest=wipo_patents_proxy; indicators=IP.PAT.RESD+IP.PAT.NRES; norm=per_million_pop; year=2021; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,investment_signal_raw,Investment signal raw,creative,yes,2.41,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&mrv=10,"World Bank WDI: Foreign direct investment, net inflows (% of GDP)",2024-12-31,auto_ingest=world_bank_creative_extended; indicator=BX.KLT.DINV.WD.GD.ZS; year=2024; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,2.0,world_bank,https://api.worldbank.org/v2/country/BWA/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2023-12-31,auto_ingest=world_bank_business_friction; indicator=RQ.EST; raw_rq=0.497434794902802; friction=2.0; year=2023; country_proxy=Botswana
bw-gaborone,Gaborone,Botswana,Africa,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
na-windhoek,Windhoek,Namibia,Africa,gross_income,Gross income,pressure,yes,941.67,world_bank_col_estimate,https://api.worldbank.org/v2/country/NAM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=11300.0; year=2024; country_proxy=Namibia; cohort=Africa
na-windhoek,Windhoek,Namibia,Africa,di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
na-windhoek,Windhoek,Namibia,Africa,rent,Rent,pressure,yes,160.08,world_bank_col_estimate,https://api.worldbank.org/v2/country/NAM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=11300.0; year=2024; country_proxy=Namibia; cohort=Africa; city_cost_mult=0.85
na-windhoek,Windhoek,Namibia,Africa,utilities,Utilities,pressure,yes,48.03,world_bank_col_estimate,https://api.worldbank.org/v2/country/NAM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=11300.0; year=2024; country_proxy=Namibia; cohort=Africa; city_cost_mult=0.85
na-windhoek,Windhoek,Namibia,Africa,transit_cost,Transit cost,pressure,yes,32.02,world_bank_col_estimate,https://api.worldbank.org/v2/country/NAM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=11300.0; year=2024; country_proxy=Namibia; cohort=Africa; city_cost_mult=0.85
na-windhoek,Windhoek,Namibia,Africa,internet_cost,Internet cost,pressure,yes,12.01,world_bank_col_estimate,https://api.worldbank.org/v2/country/NAM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=11300.0; year=2024; country_proxy=Namibia; cohort=Africa; city_cost_mult=0.85
na-windhoek,Windhoek,Namibia,Africa,food_cost,Food cost,pressure,yes,200.1,world_bank_col_estimate,https://api.worldbank.org/v2/country/NAM/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,auto_ingest=world_bank_col_estimate; gni_annual=11300.0; year=2024; country_proxy=Namibia; cohort=Africa; city_cost_mult=0.85
na-windhoek,Windhoek,Namibia,Africa,housing_burden_raw,Housing burden raw,pressure,yes,16.9996,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
na-windhoek,Windhoek,Namibia,Africa,household_debt_burden_raw,Household debt burden raw,pressure,yes,48.2075,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=country_context.household_debt_proxy; country=Namibia
na-windhoek,Windhoek,Namibia,Africa,working_time_pressure_raw,Working time pressure raw,pressure,yes,44.91,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=NAM,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2018-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2018; hours=44.91; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,8.59,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,personal_safety_raw,Personal safety raw,viability,yes,11.21,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2021-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2021; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
na-windhoek,Windhoek,Namibia,Africa,clean_air_raw,Clean air raw,viability,yes,,,,,,
na-windhoek,Windhoek,Namibia,Africa,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,,,,,,
na-windhoek,Windhoek,Namibia,Africa,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,3.52,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,,,,,,
na-windhoek,Windhoek,Namibia,Africa,healthcare_quality_raw,Healthcare quality raw,capability,yes,66.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,education_quality_raw,Education quality raw,capability,yes,26.11,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2022-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2022; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,equal_opportunity_raw,Equal opportunity raw,capability,yes,59.1,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/SI.POV.GINI?format=json&mrv=10,World Bank WDI: Gini index,2015-12-31,auto_ingest=world_bank_capability; indicator=SI.POV.GINI; year=2015; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,50.62,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,40.62,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,cultural_public_life_raw,Cultural public life raw,community,yes,61.75,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population,2020-12-31,auto_ingest=cultural_life_proxy; indicator=ST.INT.ARVL; norm=per_1000_pop; year=2020; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
na-windhoek,Windhoek,Namibia,Africa,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,0.75,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2022-12-31,auto_ingest=world_bank_creative_extended; indicator=IC.BUS.NDNS.ZS; year=2022; country_proxy=Namibia
na-windhoek,Windhoek,Namibia,Africa,innovation_research_intensity_raw,Innovation and research raw,creative,yes,0.65,world_bank,https://api.worldbank.org/v2/country/NAM/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2022-12-31,auto_ingest=world_bank_creative_extended; indicator=GB.XPD.RSDV.GD.ZS; year=2022; country_proxy=Namibia
